,ASIN,brand,date_first_available,early_reviwer_flag,found_helpful_count,platform_group:,review_body,review_country,review_date,review_id,review_score,review_title,reviewer_id,verified_flag,scraped_time_stamp,review_date_englis,review_body_english,review_title_english
724,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"I bought this product  two months ago. After I gave my first review I used the toner to print 200-250 pages and the quality hasn't decrease at all. the quality/ price rapport is amazing compared to the original toner. When this one ends I'll be buying another one for sure. Used on a LaserJet M15w.<br/><br/>Il pacco è arrivato nei tempi prestabiliti nonostante l'attuale situazione. Installato su stampante LaserJet M15w. Non ci sono problemi di installazione, le istruzioni sono semplici e chiare, il toner viene riconosciuto dal sistema. Per ora ho stampato solo una ventina di fogli quindi la cosa potrebbe cambiare in futuro, ma il colore è molto carico e la stampa non lascia sbavature.  Per ora sembra che vali il suo prezzo e penso di ricomprare questo prodotto in futuro invece di buttare soldi sul toner originale.",Italia,"30 maggio, 2020",19abcef7d920ec22227b635730bb49c32a2ff32bce9f3bae6c494716cac7786f,5,Felicemente stupita/ A lot more than expected,8e0766c4c42447d762f2065db62470e6a000c0cf02bd49124756f9570c3049fb,1,2020-9-14 15:00:00,"30 maggio, 2020","I bought this product two months ago. After I gave my first review I used the toner to print 200-250 pages and the quality hasn't decrease at all. the quality / price rapport is amazing compared to the original toner. When this one ends I'll be buying another one for sure. Used on a LaserJet M15w. <br/> <br/> The package arrived on time despite the current situation. Installed on LaserJet M15w printer. There are no installation problems, the instructions are simple and clear, the toner is recognized by the system. For now I have only printed about twenty sheets so this may change in the future, but the color is very rich and the print does not leave smudges. For now it seems to be worth its price and I plan to buy this product back in the future instead of throwing money on the original toner.",Felicemente stupita/ A lot more than expected
725,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Ho comprato questo toner subito dopo aver consumato quello originale ma ""di prova"" fornito insieme alla stampante (3 fogli) quindi non posso fare raffronti sulla durata dei due, ma posso dire che questo è stato riconosciuto immediatamente dalla stampante e che la qualità di stampa è elevata. Ci vorrà del tempo per giudicare sul numero di fogli effettivamente stampati, ma direi che al momento è un toner perfetto e con un ottimo rapporto qualità/prezzo.",Italia,"2 agosto, 2020",c6fded9334d43f8a44be73a9227c28eb8bd55832341e0af607a1c61957b0b816,5,Ottimo rapporto qualità/prezzo,12478f593949489847b9b3f1196f910dfa086f40e33c7c153109497734b38d7e,1,2020-9-14 15:00:00,"August 2, 2020","I bought this toner immediately after consuming the original but ""test"" one supplied with the printer (3 sheets) so I cannot make comparisons on the duration of the two, but I can say that this was immediately recognized by the printer and that the print quality is high. It will take some time to judge the number of sheets actually printed, but I would say that at the moment it is a perfect toner and with an excellent quality / price ratio.",Excellent value for money
726,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Prodotto identico all'originale, in realtà non l'ho ancora utilizzata in quanto sto usando l'originale trovata nella confezione della stampante, ma se il buongiorno si vede dal mattino non ci dovrebbero essere problemi visto che ho già usato prodotti della stessa marca per altre stampanti, mi riservo di modificare la recensione nel tempo se dovessi riscontrare eventuali problemi",Italia,"31 maggio, 2020",e688590a5d70c82b8a7bd882c67ba38e68ff0df638e613bbbc664f9279c79bed,4,GPC Image 44A Cartucce Toner Compatibili,23172df6f2431cf394f5fbceab494fd828d8d53a646fa1579ffab3859867fbc4,1,2020-9-14 15:00:00,"31st May, 2020","Product identical to the original, in fact I have not used it yet as I am using the original found in the printer packaging, but if a good morning starts in the morning there should be no problems since I have already used products of the same brand for other printers, I reserve the right to change the review over time if I encounter any problems",GPC Image 44A Cartucce Toner Compatibili
727,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Non mi aspettavo granché da un toner compatibile che dichiara 1000 copie, invece dopo aver effettuato quasi 300 copie posso dire che rispetta le attese, la stampante mi dice che manca circa il 70% dell'inchiostro, ottimo.",Italia,"9 maggio, 2020",b7a1355969ebcd850e5d9d8c8f406cac05449e232af950d8c39e912167864c79,5,Meglio del previsto,8501e26f8b7dea45199620b533ca3f55d9186d621ec3d456fc999077184ec35e,1,2020-9-14 15:00:00,"May 9, 2020","I didn't expect much from a compatible toner that claims 1000 copies, but after having made almost 300 copies I can say that it respects expectations, the printer tells me that about 70% of the ink is missing, excellent.",Better than expected
728,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Il toner è arrivato in tempo, imballo molto curato, ben protetto. Perfettamente compatibile, l'installazione è stata semplicissima (c'è pure una guida all'interno), praticamente si toglie il vecchio toner, si tolgono le protezioni  al nuovo, si inserisce nella stampante e funziona subito. La stampante HP segnala che il toner non è originale ma non incide in nessun modo sulla qualità  della stampa o sul funzionamento della stampante. Assolutamente ottimo !",Italia,"17 giugno, 2020",25d09c0617dd44f19343e6848f63c271666a130da05747da54cb414447705864,5,Ottimo!,14296611de60ec95106bce0e9328b916c77845b84d51e2d752c63fc9aac420a9,1,2020-9-14 15:00:00,"June 17, 2020","The toner arrived on time, very neat packaging, well protected. Perfectly compatible, the installation was very simple (there is also a guide inside), practically the old toner is removed, the protections are removed from the new one, it is inserted in the printer and it works immediately. The HP printer reports that the toner is not genuine but does not affect print quality or printer operation in any way. Absolutely great!",Great!
729,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Ho comprato questo toner per la mia stampante HP LaserJet MFP M28w.<br/>L'imballo è ben fatto e la spedizione veloce. La confezione si presenta integra e il toner è ben protetto da uno strato protettivo di polistirolo.<br/>E' presente anche un utilissimo libretto di istruzioni per facilitare l'istallazione.<br/>E' il primo toner non originale che acquisto per la mia stampante, ma nonostante ciò sono stata piacevolmente sorpresa dalle ottime prestazioni.<br/>Le stampe sono nitide e pulite, senza sbavature o macchie.<br/>Sicuramente un prodotto di qualità ad un buon prezzo, che ricomprerò non appena ne avrò necessità.",Italia,"25 luglio, 2020",be57566c230f37f14491a1555ab9fe62deb10ec5e6bd546be7f028f08b6bbac7,5,Cartuccia di qualità,2c65db7d00f5e688f7cce716f454acbcae9311a40a515a7686460643b87f44eb,1,2020-9-14 15:00:00,"25th July, 2020","I bought this toner for my HP LaserJet MFP M28w. <br/> The packaging is well done and the shipping is fast. The package is intact and the toner is well protected by a protective layer of polystyrene. <br/> There is also a very useful instruction booklet to facilitate installation. <br/> It is the first non-original toner I purchase for my printer, but nevertheless I was pleasantly surprised by the excellent performance. <br/> The prints are crisp and clean, without smudges or smudges. <br/> Definitely a quality product at a good price, which I will buy back as soon as I will need it.",Quality cartridge
730,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Utilizzato per una stampante HP M15a, la qualità di stampa è ottima, e la resa in termini di pagine stampate dovrebbe essere superiore alle 500, il tutto ad un prezzo dimezzato rispetto al ricambio originale HP. Ottimo prodotto, lo ricomprerò!",Italia,"27 luglio, 2020",a8959da12e74c02c0dc2d130370a2d38a66ea6826cd77e00848ec59dbdcc2c1a,5,Anche meglio dell'originale!,f1508875e5ee0794eff2cc1c3da1fac76a2bb34ace15f9b3514a7da9b225bd45,1,2020-9-14 15:00:00,"July 27, 2020","Used for an HP M15a printer, the print quality is excellent, and the yield in terms of printed pages should be over 500, all at half the price of the original HP replacement. Great product, I'll buy it back!",Anche meglio dell'originale!
731,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,IL TONER E' PERFETTAMENTE COMPATIBILE CON LA LASER JET PRO M 28.<br/>LA STAMPANTE NON HA FATTO FATICA A RICONOSCERLA E NON VI E' UNA DIFFERENZA SOSTANZIALE TRA L'ORIGINALE E QUESTA COMPATIBILE.<br/>NON SO ANCORA QUANTE COPIE E CAPACE DI FORNIRE QUESTO TONER IN QUANTO L'HO INSERITO DA POCO.<br/>PER ORA PER IL PREZZO E LA QUALITA' LO CONSIGLIO.,Italia,"21 febbraio, 2020",66ead829b64e4fa91a133c2643b2474a4ec46663a57d748ba7140dd18374e8ad,5,PERFETTAMENTE COMPATIBILE,260fa0cbd7b4a7872893b3f637c7252dc0889398fce2158d13e027521e2e97aa,1,2020-9-14 15:00:00,"February 21, 2020",THE TONER IS PERFECTLY COMPATIBLE WITH THE LASER JET PRO M 28. COPIES AND ABLE TO PROVIDE THIS TONER AS I HAVE INSERTED IT LITTLE. <br/> FOR NOW FOR THE PRICE AND QUALITY I RECOMMEND IT.,PERFECTLY COMPATIBLE
732,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Appena arrivato, senza particolare difficoltà sono riuscito a installarla nella mia stampante (Laserjet 315a HP), e ho provato subito ad utilizzarla perché avevo in sospeso un paio di copie da effettuare.<br/>Il risultato è soddisfacente, adesso sono a circa 170-200 copie effettuate e non dà alcun problema sulla qualità di stampa",Italia,"31 luglio, 2020",e8b6a9ca163477d121819d3f742c65354b264b373e714fa3fe1e6e78e341dd5e,5,Utilizzato per la mia HP 315a,d74298215fe2ddd1a058ce1637548508c84202b4e30f42c819b6bbe3d86112bb,1,2020-9-14 15:00:00,"31st July, 2020","As soon as I arrived, without particular difficulty I was able to install it in my printer (Laserjet 315a HP), and I immediately tried to use it because I had a couple of copies pending. <br/> The result is satisfactory, now I am about 170 -200 copies made and does not give any problem on the print quality",Used for my HP 315a
733,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"ho acquistato il toner per una stampante HP LASERJET PRO M28a, il pacco si presenta bene il toner è tenuto hai lati da due pezzi di polistirolo che ne preservano l’integrità, è un toner perfettamente compatibile, la stampa è nitida  senza nessuna sbavatura e ho già fatto parecchie stampe, ottimo rapporto qualità/prezzo, cartuccia vivamente consigliata.",Italia,"23 luglio, 2020",40560c60ca59075327b59e7352761141286da1da7bf4d94024415a25cacebbb5,5,toner compatibile,63466b604889848c8cbab69cbd8739252a51f0884516d8e7cc339fe765ddc82d,1,2020-9-14 15:00:00,"23 July, 2020","I bought the toner for an HP LASERJET PRO M28a printer, the package looks good the toner is held on the sides by two pieces of polystyrene that preserve its integrity, it is a perfectly compatible toner, the print is clear without any smudging and I have already done several prints, excellent quality / price ratio, highly recommended cartridge.",compatible toner
734,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,Avevo letto altre recensioni positive di questo prodotto e alla fine mi sono detto... proviamo... e speriamo che ne valga la pena!<br/>Beh... in effetti non ne valeva la pena.... MA... molto...molto..di più...!!! Veramente SENSAZIONALE...!!! Assolutamente da non farsi scappare per la qualità della stampa e ovviamente per il prezzo che è eccezionale!!! Ve lo consiglio al 100% !!!,Italia,"24 luglio, 2020",dd86cb64fe897b048ed2cb02b8c39f9536443c88775d787adb80e62b733c5352,5,Sensazionale!!!!,dabc9a48fc4b92410ba0906eedbb85909d5a03bb8fbaecfb3e3065325ad5749c,1,2020-9-14 15:00:00,"24th July, 2020",I had read other positive reviews of this product and in the end I said to myself ... let's try ... and hopefully it's worth it! <br/> Well ... in fact it wasn't worth it .... BUT. .. much ... much .. more ... !!! Really SENSATIONAL ... !!! Absolutely not to be missed for the quality of the print and obviously for the price which is exceptional !!! I recommend it 100% !!!,Sensational!!!!
735,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Con questo Toner riesco a stampare ottimamente con la M28w,  stampa nitida e presente, nessuna sbavatura. Si riescono a stampare un elevato numero di copie, perciò la durata nel tempo  si può definire  ottima.<br/>Per non parlare del prezzo che è decisamente competitivo.<br/>Un complimento va fatto anche ad Amazon per la consegna rapida ed impeccabile,  imballaggio ben fatto e sicuro!",Italia,"14 agosto, 2020",542f90363a595bc758a29a1c54ef466713196fd97aac806f0b296cc3b64cc98b,5,Toner compatibile di alta qualità,a8f2c309b34b545bb2c8468df46039353142d419c6c069d2acda574cc1eb73ea,1,2020-9-14 15:00:00,"14 agosto, 2020","With this Toner I can print excellently with the M28w, sharp and present print, no smudging. You can print a large number of copies, so the durability can be defined as excellent. <br/> Not to mention the price which is very competitive. <br/> A compliment should also be paid to Amazon for the fast delivery and flawless, well done and safe packaging!",High quality compatible toner
736,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Devo dire che l'unica differenza è il prezzo rispetto all'originale,appena inserita ha funzionata alla perfezione.<br/>Vi farò sapere se anche la sua longevità è la stessa .",Italia,"19 giugno, 2020",99872f6beab5527b7b7f7bb1f114ccfc01034aa3e8b7b2255d72eeff98f92a9f,5,Perfettamente compatibile con HP M28W,1ba88f7539f09f318933a94b9826818312781a2e2d893f5ff641c5e7fbb97587,1,2020-9-14 15:00:00,"19 giugno, 2020","I must say that the only difference is the price compared to the original, as soon as inserted it worked perfectly. <br/> I will let you know if its longevity is also the same.",Perfectly compatible with HP M28W
737,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Ho usato il Toner per stampante HP in B/N. La descrizione del prodotto prometteva 700 pagine di stampa che sono state superate, avendo già stampato circa 900 pagine (quasi 2 risme di carta) per la maggior parte con testo e piccoli disegni. Tutto perfetto.  Il prodotto, quindi, mi ha pienamente soddisfatto. Anche la consegna è stata puntuale e l’imballaggio ottimo.",Italia,"23 luglio, 2020",904722aedca0808fb57d6539c0c885ecca488dd42e5cf77df3f922135a13a468,5,Ottimo acquisto!,d34b8482c028392c5a561d32729b6fe9654e8987972385a5e8ba87b6535b3ead,1,2020-9-14 15:00:00,"23 July, 2020","I used the HP B&W Printer Toner. The product description promised 700 pages of print which have been outdated, having already printed around 900 pages (almost 2 reams of paper) mostly with text and small drawings. All perfect. The product, therefore, fully satisfied me. Delivery was also on time and the packaging was excellent.",Great buy!
738,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,Prodotto veramente buono e affidabile.<br/>Poche differenze con il prodotto originale.<br/>Qualità di stampa molto molto buona.<br/>Economicità garantita.<br/>Consigliatissimo Consigliatissimo!!!,Italia,"21 luglio, 2020",b44f3ea1b8056bce49ee909ceceed9c1e2a9b32c6698794222d6e9154920e648,5,Qualità di stampa ottima e compatibilità garantita,4d016c0e9b0469407eee3e0bcb0bbd42490a9e32b8d0359ed5707212011c0c64,1,2020-9-14 15:00:00,"21 July, 2020",Really good and reliable product. <br/> Few differences with the original product. <br/> Print quality very very good. <br/> Economical guaranteed. <br/> Highly recommended Highly recommended !!!,Excellent print quality and guaranteed compatibility
739,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"La cartuccia è arrivata in tempi molto brevi, ma purtroppo, una volta inserita nella stampante seguendo passo passo le istruzioni, non stampava correttamente. Ho comunicato il problema e nel giro di una settimana mi è stata inviata una nuova cartuccia. Quest’ultima funziona benissimo, con un’ottima qualità di stampa. Ho molto apprezzato la serietà e la celerità dell’azienda.",Italia,"26 giugno, 2020",b5dd31ab48d7916915f9012adaa680191ee3142a84a21d32af4305c20f36ced0,5,Affidabilità dell’azienda,2e11f37a48433b1fbae02e3a4f9ee3b9e9d1e14e76f115912e3b48555fda78b9,1,2020-9-14 15:00:00,"June 26, 2020","The cartridge arrived in a very short time, but unfortunately, once it was inserted into the printer following the step by step instructions, it did not print correctly. I reported the problem and a new cartridge was sent to me within a week. The latter works great, with excellent print quality. I very much appreciated the seriousness and speed of the company.",Reliability of the company
740,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Rapporto qualità-prezzo veramente ottimo! Lo sto usando per stampare le dispense dell'uni da casa, e devo dire che va alla grande! Ho risparmiato un bel po'. Consiglio",Italia,"28 luglio, 2020",7d575fd8c99396f4e5a9028d889872e66411e5ba713391238e09d9bf9a654a0d,5,ottimo toner,574042ce604148bdd5dcae7decf4cda429d353f125f8387ac910a1f0e3996f83,1,2020-9-14 15:00:00,"28 luglio, 2020","Really great value for money! I'm using it to print the home uni's handouts, and I have to say it's great! I saved quite a bit. Advice",great toner
741,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Installata, riconosciuta subito da HP28w e stampato per prova. Tutto ok. Ora vediamo se dura quanto dichiarato. Seguirà aggiornamento",Italia,"9 settembre, 2020",ebbb2c1f2a1aa952a7559449b8227a2dcc61ee256e602f93e6faa48c95caf8a6,4,Tutto ok,fb77d1a78cfd7758e57c1059c9d9aa5b6abbeadda51b7cae75f0b1d05095da6d,1,2020-9-14 15:00:00,"September 9, 2020","Installed, recognized immediately by HP28w and printed for testing. All right. Now let's see if it lasts as stated. Update will follow",All right
742,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,Cartuccia non  originale ma il suo lo fa benissimo. Stampa perfetta al momento  senza difetti Anche per il montaggio Insomma io la  consiglio.!!!!,Italia,"18 agosto, 2019",305abc03e7d58a7f65284b15822a4ee7120ef6b2020f4677b1474ff174fd3f31,4,Cartuccia buona nulla da eccepire !!!,63f6525abedb1af80b05d7dc22016f47ca9ffb71eaaee915c9d1febfc2b00b17,1,2020-9-14 15:00:00,"Aug 18, 2019","Not original cartridge but yours does it very well. Perfect print at the moment without defects Even for the assembly In short, I recommend it. !!!!","Good cartridge, nothing to complain !!!"
743,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,Sostituisce perfettamente l'originale<br/>Precisazione dopo un po di tempo.  Confermo quanto detto ma il numero di copie dichiarato è lontano dalla realtà,Italia,"8 marzo, 2020",5fcf86f25ad674da63b595d2457e774f9a53073f6dbec320ce2393c8b52b0dc0,5,Ottima,d6155994859294e114b91502509bc6705616525f8f36d770058b9d989fa0ad45,1,2020-9-14 15:00:00,"March 8, 2020",Perfectly replaces the original <br/> Accuracy after some time. I confirm what has been said but the number of copies declared is far from reality,Great
744,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,Ottima qualità pienamente compatibile con l'originale ad un prezzo decisamente inferiore! Consigliato!,Italia,"27 luglio, 2020",28861cc98d7c854261ec5e33aae2d7b773a171bed2a0a81cdeda0ee8da711509,5,Ottimo davvero,ac1fdbcb6d984217981c715f3c289a6b49ac3fef5d8028b64aaa001019fdc35e,1,2020-9-14 15:00:00,"July 27, 2020",Excellent quality fully compatible with the original at a much lower price! Recommended!,Really great
745,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Sono veramente stupita. Ottimo prezzo, ottima qualità del toner. Ricomprerò sicuramente. I like it !",Italia,"23 luglio, 2020",1fc9f896c2c077b31efd8f03ca0135ab38b891ecd5bb9892229285e86ce0b34a,5,Consigliatissimo. Darei 10 stelle!,6492440dafc89fc46d39a5b919a77aab434010cb336f9a4327a6c49fd01fb304,1,2020-9-14 15:00:00,"23 July, 2020","I am truly amazed. Great price, great toner quality. I will definitely buy back. I like it!",Highly recommended. I would give 10 stars!
746,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Nonostante sia un prodotto compatibile l'ho trovato ottimo,buon compromesso soprattutto per il costo contenuto.",Italia,"22 luglio, 2020",0bdf33e6b6cd6cb038c485cdab3ca5f9dae4fd5739dd5911faa2284f1503e221,5,Ottimo prodotto,b68a37afd73864606aefbf597be54f13d7c1dc2b917c605bb059b01bee8a6664,1,2020-9-14 15:00:00,"July 22, 2020","Despite being a compatible product, I found it excellent, a good compromise especially for the low cost.",Ottimo prodotto
747,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Copie perfette, anche con stampe di numerosi fogli. Installazione e messa in funzione in modo semplice e intuitivo.",Italia,"26 luglio, 2020",68fd5fc4bf3055763450a47b366cbff6a95642d51da92378f6290181742febe3,5,Cartuccia perfetta. Ottimo rapporto qualità prezzo,a6ae4eebbc21f96e55aa162fb42ac64d131f448a781ebbedaecc20ba8ceecd8c,1,2020-9-14 15:00:00,"July 26, 2020","Perfect copies, even with multiple sheet prints. Simple and intuitive installation and commissioning.",Perfect cartridge. Excellent value for money
748,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Ho tardato per fare la recensione perché volevo testare la durata della cartuccia e devo dire che la qualità di stampa è molto buona e marcata , la durata è a mio parere uguale o addirittura superiore della originale , di conseguenza di sicuro la riordinerei.",Italia,"5 settembre, 2020",1aad09904faec8ebca9b663a463367a8122c005380bf0d8e7b3e39f9c40b6706,5,Cartuccia di alta qualità come l’originale,742d394d11ede63d8e3b280f71b6c21a6542f7460d9776d3c764f0f9eac91a8c,1,2020-9-14 15:00:00,"5th September, 2020","I was late to do the review because I wanted to test the life of the cartridge and I must say that the print quality is very good and marked, the duration is in my opinion the same or even higher than the original, therefore I would certainly reorder it.",High quality cartridge like the original
749,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,La cartuccia è perfettamente compatibile con la stampante.<br/>L'inchiostro è di buona qualità.<br/>Soddisfatti,Italia,"23 luglio, 2020",3bc05985a5e976a316acc8d4cc40b4a6bde732d21c39bd6e9ebdec05cccdbc73,5,Soddisfatti,41cb62c5a4127b1558356e2edd6ac36747267d9032ad53eb2af3aa5f8ab41fc5,1,2020-9-14 15:00:00,"23 July, 2020",The cartridge is perfectly compatible with the printer. <br/> The ink is of good quality. <br/> Satisfied,Satisfied
750,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,Stampare un numero di pagine superiore a 10 ha questo effetto! Pessima qualità!!,Italia,"6 luglio, 2019",dd18ebc062933ee346e76f86deb17a24920b2745dff70ec438d18bd5d0fb35b7,1,Sconsigliato!!!,3333ac7fa66918fff7ff1ec39ee8d6ac036930b4483376296da8ff07ef05614a,1,2020-9-14 15:00:00,"6th July, 2019",Printing more than 10 pages has this effect! Bad quality !!,Not recommended !!!
751,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"è compatibile con la mia hp laser jet pro 28w ,per quanto riguarda quante stampe riesco a fare non lo so,però visto il costo (la metà rispetto l'originale) credo di aver fatto un'ottima scelta",Italia,"18 giugno, 2020",9885121290234399db8df7274a273ba212ef45e38cc5ec81c3a75e0289a2a97c,5,ottimo acquisto,37ad212faed6bb1344504636e984c287c8adb103e2b6e4c15875f86c0ea5fcdf,1,2020-9-14 15:00:00,"June 18, 2020","it is compatible with my hp laser jet pro 28w, as for how many prints I can do I don't know, but given the cost (half compared to the original) I think I made an excellent choice",great buy
752,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Ottimo prodotto, non  si nota nessuna differenza di stampa dal toner originale.Molto soddisfatto lo consiglio.",Italia,"27 febbraio, 2020",5b7d35c21b3261a6824cac6c1320702d4b124a786c215f936589613b614ede00,5,ottimo prodotto stampa perfettamente come il toner originale,6c110a00d28cbcb0b65c58c01d1ac9ae0b8715ce2ec1c740d086da2b361cef83,1,2020-9-14 15:00:00,"February 27, 2020","Great product, you don't notice any difference in printing from the original toner.Very satisfied I recommend it",great product prints perfectly like the original toner
753,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Ottima resa, da due settimane stampo senza problemi. Il software HP la riconosce come non originale ma ciò non compromette l'utilizzo della cartuccia",Italia,"25 gennaio, 2020",2e91607580a38e4fe66709d33f97da2155c7d65528ef6b9f66fa1c88fa89a7b0,5,Ottima scelta,b742100f7c673e8f0117df14347c9f7c5a4db4b8c7c7cf86909833f8bf4dfe6c,1,2020-9-14 15:00:00,"25 gennaio, 2020","Excellent yield, I have been molding without problems for two weeks. The HP software recognizes it as non-genuine but this does not affect the use of the cartridge",Ottima scelta
754,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,Imballaggio adeguato. Spedizione veloce. Cartuccia originale come da descrizione. Stampa impeccabilmente.,Italia,"20 luglio, 2020",592d32e10afcd99ffcee7601e12df7d404106c230a38d30026283d67db49f6cb,5,Ottimo acquisto.,9e4a7bb7c2287ed4b510836effbb48690fc5376835ac7179519bb35708399d12,1,2020-9-14 15:00:00,"July 20, 2020",Proper packaging. Fast Shipping. Original cartridge as described. Print flawlessly.,Great buy.
755,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Ottimo prodotto, qualità di stampa e resa della cartuccia come l'originale.<br/>Consiglio l'acquisto",Italia,"24 luglio, 2020",98b39730c1e1608ec27334f94d1a839e358a43fd6810abe98a1c24d97a3834af,5,Ottimo prodotto,b0db7081b7927d4af7f5795a5d631805d5216c65aff2a17f7b478882fbaf5335,1,2020-9-14 15:00:00,"24th July, 2020","Excellent product, print quality and cartridge yield like the original. <br/> I recommend the purchase",Great product
756,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Ottimo prodotto, stampa molto bene,  anche più stampe continue e con immagini",Italia,"17 luglio, 2020",60879b293875152864bb48754a71c96884af28c552d41b0c9063cd1b558c4d56,5,Ottima cartuccia,af87ca0eb11bcc764da31dad610cfab05b5031228ecf24d0e79b9dc0912f5494,1,2020-9-14 15:00:00,"July 17, 2020","Great product, prints very well, even multiple continuous and image prints",Great cartridge
757,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Ho acquistato 4 toner per la mia stampante Samsung Express 2026W e funzionano benissimo , la stampante riconosce subito il toner e la qualità di stampa è ottima. Sono molto soddisfatta.",Italia,"17 luglio, 2020",7a9db44dd6cc2e7d908a683b9cb1cc7308c52b1938bfcd444988c54567b8c427,5,Toner ottimo!,0588b5d9e2eebb42de094902cbc7eaaf3f492281c1eb7552f55037b992e5b632,1,2020-9-14 15:00:00,"July 17, 2020","I bought 4 toners for my Samsung Express 2026W printer and they work great, the printer recognizes the toner immediately and the print quality is excellent. I'm very satisfied.",Excellent toner!
758,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,Al momento dopo un centinaio di stampe effettuate la resa del prodotto è ottima.,Italia,"22 luglio, 2020",ec7cbd303ae01562d6da56cbfa11976914e3598f85a3494c5d8ae0bb6790ed52,5,Un buon prodotto,8e7acd2a8183d4d465b2c8c39e39bc1b18365a218ec6c51f2c0d5a9bf186a239,1,2020-9-14 15:00:00,"July 22, 2020","At the moment, after a hundred prints made, the yield of the product is excellent.",A good product
759,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,Prodotto ottimo e pari all’originale. Stampe perfette e inchiostro durevole.<br/>Lo ricomprerò sicuramente,Italia,"23 luglio, 2020",9075817430334c848df0787dc8bed762181bd037922cabf88006d51c27defb80,5,OTTIMO,d11d3a87a78d143a846d2d21b81fe6e82b8bcbb183c6d43375882bce37ecf96c,1,2020-9-14 15:00:00,"23 July, 2020",Excellent product and equal to the original. Perfect prints and durable ink. <br/> Will definitely buy it again,GREAT
760,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"il toner è arrivato prima dei tempi prestabiliti, facilissimo da montare e ha una qualità di stampa veramente ottima per la mia stampante.<br/>Veramente soddisfatto dell'acquisto, lo consiglio a tutti.<br/>Ricomprerò presso di loro anche in futuro! :)",Italia,"25 luglio, 2020",b6fe7327d3c431e16ab05889b61b187b97ce75d278bed8e2ef32c9a59f02d1ff,5,TONER PERFETTO,003edde447c7c5b7b33e463b031290e8a487fcd6ce420a61af47676ee6ac1ca3,1,2020-9-14 15:00:00,"25th July, 2020","the toner arrived before the set time, very easy to assemble and has a really good print quality for my printer. <br/> Really satisfied with the purchase, I recommend it to everyone. <br/> I will buy back from them also in future! :)",PERFECT TONER
761,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,"Qualità ottima, materiali ottimi. Sicuramente riacquisterò da loro. Venditori seri.",Italia,"19 luglio, 2020",9814c83aef1d21c1406dfd57559910f1e7a03d26af6eacbe774a34964c2bfa05,5,Ottimo. Top,3cad4e6cd3535d89aab5381a9be1142c649a8196e6995216abed0d8e34d8000c,1,2020-9-14 15:00:00,"July 19, 2020","Excellent quality, excellent materials. I will definitely buy back from them. Serious sellers.",Great. Top
762,B07D5QDZTY,Marca: GPC Image,,0,0,Arthur,Mi è piaciuta la semplicità di installazione e la stessa precisione nella stampa,Italia,"7 luglio, 2020",35f48d68b331c9314d52a9c610ac2d2ac6728518aedcc0e26d07cba27d6f9435,5,Ottimo rapporto qualità prezzo,0dae146fc82f4cd10af38c17c96ea0cc3bc23679a2e4b7038221f61c2b5c15f5,1,2020-9-14 15:00:00,"7th July, 2020",I liked the simplicity of installation and the same precision in printing,Excellent value for money
